name,brand,category,aisle,price,image_url,description,on_offer,discount_percent,stock,is_sponsored,tags
Colgate Beverages Item 759,Colgate,Beverages,4,18.09,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,False,0.0,46,False,"high protein, non-GMO, low sugar"
Barilla Cereal Item 760,Barilla,Cereal,3,16.68,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Barilla.,False,0.0,46,False,"low fat, non-GMO, high protein"
Kellogg's Vegetables Item 761,Kellogg's,Vegetables,1,16.94,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,3,False,"gluten-free, heart healthy, low sugar"
Great Value Vegetables Item 762,Great Value,Vegetables,1,2.91,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Great Value.,False,0.0,0,False,"high protein, heart healthy, low fat"
Nestle Bakery Item 763,Nestle,Bakery,7,7.31,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Nestle.,False,0.0,27,False,vegan
Quaker Pet Food Item 764,Quaker,Pet Food,12,18.1,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,False,0.0,28,False,"vegan, low sugar"
Campbell's Cereal Item 765,Campbell's,Cereal,3,18.4,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Campbell's.,False,0.0,41,False,"organic, heart healthy"
Colgate Toiletries Item 766,Colgate,Toiletries,11,14.37,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Colgate.,True,11.3,15,False,"non-GMO, low fat, low sugar"
Campbell's Pet Food Item 767,Campbell's,Pet Food,12,22.51,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Campbell's.,False,0.0,34,False,organic
Kellogg's Snacks Item 768,Kellogg's,Snacks,5,24.03,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Kellogg's.,False,0.0,44,False,"heart healthy, high protein"
Dove Toiletries Item 769,Dove,Toiletries,11,11.21,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Dove.,True,28.4,2,False,gluten-free
Great Value Dairy Item 770,Great Value,Dairy,2,6.5,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Great Value.,False,0.0,4,False,low fat
Campbell's Cereal Item 771,Campbell's,Cereal,3,5.93,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Campbell's.,True,26.6,50,False,"heart healthy, organic, high protein"
Quaker Beverages Item 772,Quaker,Beverages,4,7.7,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,False,0.0,42,False,low sugar
Great Value Toiletries Item 773,Great Value,Toiletries,11,18.24,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Great Value.,True,6.6,31,False,low fat
Colgate Meat Item 774,Colgate,Meat,9,18.6,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,True,22.5,50,False,"vegan, non-GMO, gluten-free"
General Mills Meat Item 775,General Mills,Meat,9,17.17,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from General Mills.,False,0.0,16,False,"vegan, high protein, low fat"
Nestle Snacks Item 776,Nestle,Snacks,5,7.4,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,False,0.0,46,False,"heart healthy, low fat, non-GMO"
Barilla Frozen Item 777,Barilla,Frozen,8,9.07,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Barilla.,False,0.0,9,False,non-GMO
Quaker Meat Item 778,Quaker,Meat,9,11.51,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Quaker.,False,0.0,35,False,organic
Heinz Pet Food Item 779,Heinz,Pet Food,12,2.07,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Heinz.,False,0.0,32,False,"organic, low fat, non-GMO"
Campbell's Vegetables Item 780,Campbell's,Vegetables,1,10.96,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Campbell's.,True,29.0,44,True,"high protein, heart healthy"
Quaker Bakery Item 781,Quaker,Bakery,7,8.39,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Quaker.,False,0.0,27,False,gluten-free
General Mills Toiletries Item 782,General Mills,Toiletries,11,1.78,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from General Mills.,False,0.0,5,False,"organic, low sugar, low fat"
General Mills Bakery Item 783,General Mills,Bakery,7,7.99,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from General Mills.,True,26.7,27,False,non-GMO
Dove Snacks Item 784,Dove,Snacks,5,4.7,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Dove.,True,11.9,29,False,high protein
Quaker Dairy Item 785,Quaker,Dairy,2,12.69,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Quaker.,False,0.0,47,False,"organic, low fat, heart healthy"
Heinz Beverages Item 786,Heinz,Beverages,4,12.81,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Heinz.,False,0.0,47,False,organic
Barilla Toiletries Item 787,Barilla,Toiletries,11,15.93,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Barilla.,True,25.7,50,False,non-GMO
Barilla Dairy Item 788,Barilla,Dairy,2,18.33,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Barilla.,False,0.0,41,False,"gluten-free, organic, heart healthy"
Kellogg's Snacks Item 789,Kellogg's,Snacks,5,22.7,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Kellogg's.,False,0.0,7,False,"low sugar, organic"
Colgate Beverages Item 790,Colgate,Beverages,4,7.64,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,False,0.0,34,False,"gluten-free, organic, vegan"
Dove Cereal Item 791,Dove,Cereal,3,20.88,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Dove.,False,0.0,11,False,"low sugar, heart healthy, gluten-free"
Colgate Cleaning Item 792,Colgate,Cleaning,10,19.9,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,14,True,high protein
Colgate Condiments Item 793,Colgate,Condiments,3,14.65,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Colgate.,False,0.0,1,False,"vegan, heart healthy, low fat"
General Mills Meat Item 794,General Mills,Meat,9,24.66,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from General Mills.,False,0.0,40,False,vegan
Great Value Fruits Item 795,Great Value,Fruits,1,21.79,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,35,False,"low fat, heart healthy, organic"
Heinz Toiletries Item 796,Heinz,Toiletries,11,11.01,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Heinz.,False,0.0,22,False,"organic, low fat"
Quaker Bakery Item 797,Quaker,Bakery,7,6.4,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Quaker.,True,8.1,28,False,heart healthy
Barilla Toiletries Item 798,Barilla,Toiletries,11,20.89,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Barilla.,False,0.0,12,False,"heart healthy, non-GMO"
Great Value Bakery Item 799,Great Value,Bakery,7,10.46,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Great Value.,False,0.0,17,False,"vegan, low fat, heart healthy"
Colgate Beverages Item 800,Colgate,Beverages,4,15.75,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,False,0.0,6,False,non-GMO
Campbell's Dairy Item 801,Campbell's,Dairy,2,13.14,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Campbell's.,False,0.0,50,False,"heart healthy, gluten-free, non-GMO"
Great Value Condiments Item 802,Great Value,Condiments,3,12.62,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,True,10.5,27,True,high protein
Colgate Pasta Item 803,Colgate,Pasta,6,21.21,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,False,0.0,3,False,gluten-free
Nestle Cleaning Item 804,Nestle,Cleaning,10,16.89,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Nestle.,True,24.5,32,True,"low fat, high protein"
Dove Dairy Item 805,Dove,Dairy,2,22.39,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Dove.,False,0.0,32,False,"heart healthy, high protein, organic"
Campbell's Vegetables Item 806,Campbell's,Vegetables,1,10.53,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Campbell's.,False,0.0,47,True,"heart healthy, vegan"
Campbell's Snacks Item 807,Campbell's,Snacks,5,9.83,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,False,0.0,10,False,low fat
Dove Condiments Item 808,Dove,Condiments,3,19.78,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Dove.,True,17.5,15,False,"low sugar, organic, heart healthy"
Barilla Fruits Item 809,Barilla,Fruits,1,12.1,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,False,0.0,30,False,"non-GMO, low sugar"
Colgate Vegetables Item 810,Colgate,Vegetables,1,17.6,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Colgate.,False,0.0,9,False,gluten-free
General Mills Cleaning Item 811,General Mills,Cleaning,10,20.34,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from General Mills.,True,25.2,32,False,"non-GMO, vegan, high protein"
Colgate Condiments Item 812,Colgate,Condiments,3,22.76,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Colgate.,False,0.0,33,False,"heart healthy, high protein, low fat"
Heinz Cereal Item 813,Heinz,Cereal,3,17.12,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Heinz.,False,0.0,38,False,non-GMO
Campbell's Meat Item 814,Campbell's,Meat,9,12.99,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Campbell's.,True,6.1,6,False,"organic, high protein"
Great Value Snacks Item 815,Great Value,Snacks,5,12.34,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Great Value.,True,14.5,11,False,organic
Great Value Bakery Item 816,Great Value,Bakery,7,3.45,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Great Value.,False,0.0,8,False,"non-GMO, vegan"
Heinz Dairy Item 817,Heinz,Dairy,2,10.28,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Heinz.,True,6.3,14,False,"vegan, low sugar, heart healthy"
Barilla Bakery Item 818,Barilla,Bakery,7,20.87,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Barilla.,False,0.0,5,False,"vegan, low fat"
General Mills Fruits Item 819,General Mills,Fruits,1,14.51,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from General Mills.,False,0.0,34,False,"non-GMO, high protein, gluten-free"
Quaker Condiments Item 820,Quaker,Condiments,3,19.94,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,False,0.0,50,True,"heart healthy, low sugar"
Colgate Meat Item 821,Colgate,Meat,9,21.41,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,False,0.0,46,False,low sugar
General Mills Cereal Item 822,General Mills,Cereal,3,7.91,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from General Mills.,False,0.0,47,False,vegan
Barilla Cereal Item 823,Barilla,Cereal,3,16.84,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Barilla.,True,15.6,50,False,"low fat, non-GMO, gluten-free"
Kellogg's Vegetables Item 824,Kellogg's,Vegetables,1,2.18,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,29,False,"low fat, vegan"
General Mills Pet Food Item 825,General Mills,Pet Food,12,13.81,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from General Mills.,False,0.0,24,False,"vegan, low fat"
Quaker Beverages Item 826,Quaker,Beverages,4,14.76,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,True,18.0,15,False,vegan
Heinz Cleaning Item 827,Heinz,Cleaning,10,21.95,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Heinz.,False,0.0,37,False,"heart healthy, low fat"
Heinz Pet Food Item 828,Heinz,Pet Food,12,20.26,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Heinz.,True,16.1,39,False,"low fat, gluten-free"
Barilla Cereal Item 829,Barilla,Cereal,3,10.78,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Barilla.,False,0.0,10,False,"vegan, heart healthy, non-GMO"
Campbell's Vegetables Item 830,Campbell's,Vegetables,1,11.87,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Campbell's.,True,24.8,10,False,vegan
Quaker Pasta Item 831,Quaker,Pasta,6,12.18,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Quaker.,False,0.0,48,False,"non-GMO, vegan, high protein"
Campbell's Fruits Item 832,Campbell's,Fruits,1,19.06,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Campbell's.,False,0.0,43,True,"low fat, organic, low sugar"
Heinz Pet Food Item 833,Heinz,Pet Food,12,18.09,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Heinz.,False,0.0,19,False,"low fat, heart healthy, non-GMO"
Great Value Pasta Item 834,Great Value,Pasta,6,14.96,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,41,True,low fat
Barilla Pasta Item 835,Barilla,Pasta,6,6.65,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Barilla.,False,0.0,46,True,"heart healthy, vegan"
Heinz Meat Item 836,Heinz,Meat,9,9.13,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,False,0.0,30,False,vegan
Quaker Pet Food Item 837,Quaker,Pet Food,12,24.83,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,True,26.1,31,False,"heart healthy, low fat"
Great Value Snacks Item 838,Great Value,Snacks,5,7.88,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Great Value.,True,13.1,11,False,high protein
Great Value Frozen Item 839,Great Value,Frozen,8,4.54,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Great Value.,False,0.0,47,True,heart healthy
Dove Cleaning Item 840,Dove,Cleaning,10,18.93,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Dove.,False,0.0,40,False,vegan
Campbell's Cereal Item 841,Campbell's,Cereal,3,1.71,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Campbell's.,False,0.0,36,False,organic
Great Value Meat Item 842,Great Value,Meat,9,13.44,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Great Value.,False,0.0,30,False,"high protein, heart healthy, gluten-free"
Dove Condiments Item 843,Dove,Condiments,3,23.15,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Dove.,True,14.9,20,False,non-GMO
Kellogg's Bakery Item 844,Kellogg's,Bakery,7,16.69,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Kellogg's.,True,19.4,16,False,organic
Heinz Pet Food Item 845,Heinz,Pet Food,12,3.0,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Heinz.,False,0.0,41,False,"high protein, gluten-free"
Colgate Cleaning Item 846,Colgate,Cleaning,10,18.3,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,18,False,"vegan, heart healthy, non-GMO"
Colgate Beverages Item 847,Colgate,Beverages,4,11.42,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,True,20.4,10,False,"high protein, low sugar"
Nestle Beverages Item 848,Nestle,Beverages,4,19.62,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Nestle.,True,27.9,7,True,gluten-free
General Mills Beverages Item 849,General Mills,Beverages,4,21.99,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from General Mills.,False,0.0,0,False,low fat
Great Value Cereal Item 850,Great Value,Cereal,3,19.2,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,False,0.0,31,False,gluten-free
Dove Snacks Item 851,Dove,Snacks,5,21.9,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Dove.,False,0.0,31,False,"high protein, low fat, low sugar"
Quaker Snacks Item 852,Quaker,Snacks,5,20.56,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Quaker.,True,6.6,19,False,high protein
Campbell's Snacks Item 853,Campbell's,Snacks,5,11.17,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,True,24.0,48,False,"heart healthy, low fat"
Kellogg's Vegetables Item 854,Kellogg's,Vegetables,1,22.56,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,False,0.0,13,False,heart healthy
Quaker Beverages Item 855,Quaker,Beverages,4,4.22,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Quaker.,True,13.4,47,False,non-GMO
Nestle Pet Food Item 856,Nestle,Pet Food,12,10.0,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Nestle.,False,0.0,18,False,"low fat, gluten-free"
Barilla Pasta Item 857,Barilla,Pasta,6,4.92,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Barilla.,False,0.0,36,False,"organic, low fat"
Campbell's Beverages Item 858,Campbell's,Beverages,4,2.94,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,False,0.0,50,False,"gluten-free, low fat"
Great Value Cereal Item 859,Great Value,Cereal,3,16.63,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,False,0.0,44,True,"high protein, organic"
Kellogg's Pet Food Item 860,Kellogg's,Pet Food,12,8.73,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Kellogg's.,True,24.8,0,False,"gluten-free, non-GMO, vegan"
Colgate Dairy Item 861,Colgate,Dairy,2,11.41,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Colgate.,False,0.0,49,False,"high protein, vegan, gluten-free"
Heinz Snacks Item 862,Heinz,Snacks,5,6.24,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Heinz.,False,0.0,38,False,high protein
General Mills Pasta Item 863,General Mills,Pasta,6,16.07,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from General Mills.,False,0.0,47,False,"low sugar, gluten-free, vegan"
Colgate Bakery Item 864,Colgate,Bakery,7,1.84,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Colgate.,False,0.0,43,False,"heart healthy, non-GMO, low sugar"
Heinz Meat Item 865,Heinz,Meat,9,5.75,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Heinz.,False,0.0,37,False,non-GMO
Nestle Vegetables Item 866,Nestle,Vegetables,1,8.96,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Nestle.,False,0.0,45,False,non-GMO
Campbell's Dairy Item 867,Campbell's,Dairy,2,11.08,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Campbell's.,False,0.0,42,False,"low fat, gluten-free, high protein"
Heinz Bakery Item 868,Heinz,Bakery,7,9.17,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Heinz.,True,21.6,28,False,"low fat, vegan, organic"
Nestle Meat Item 869,Nestle,Meat,9,20.94,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Nestle.,True,17.5,38,False,non-GMO
Kellogg's Condiments Item 870,Kellogg's,Condiments,3,24.27,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Kellogg's.,True,25.3,46,False,"non-GMO, low sugar"
Dove Frozen Item 871,Dove,Frozen,8,21.12,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Dove.,False,0.0,21,False,"heart healthy, gluten-free, low fat"
Great Value Cereal Item 872,Great Value,Cereal,3,19.46,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,False,0.0,3,False,heart healthy
Colgate Bakery Item 873,Colgate,Bakery,7,7.59,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Colgate.,True,10.4,49,False,"low fat, low sugar"
Great Value Pet Food Item 874,Great Value,Pet Food,12,9.31,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Great Value.,False,0.0,23,False,"vegan, low fat, low sugar"
Great Value Cleaning Item 875,Great Value,Cleaning,10,18.34,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,False,0.0,21,False,vegan
Great Value Fruits Item 876,Great Value,Fruits,1,8.63,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,26,False,"high protein, low sugar"
Kellogg's Snacks Item 877,Kellogg's,Snacks,5,16.97,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Kellogg's.,False,0.0,17,False,"organic, low sugar"
Dove Dairy Item 878,Dove,Dairy,2,13.53,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Dove.,True,12.1,39,False,"low sugar, vegan"
Dove Snacks Item 879,Dove,Snacks,5,22.48,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Dove.,False,0.0,44,False,heart healthy
Colgate Frozen Item 880,Colgate,Frozen,8,24.46,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Colgate.,False,0.0,28,False,vegan
Kellogg's Vegetables Item 881,Kellogg's,Vegetables,1,19.06,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Kellogg's.,True,14.0,7,True,low fat
Kellogg's Cereal Item 882,Kellogg's,Cereal,3,8.72,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Kellogg's.,True,16.3,31,True,"high protein, vegan, non-GMO"
Barilla Meat Item 883,Barilla,Meat,9,14.9,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,True,29.7,41,False,"low fat, vegan"
Colgate Cleaning Item 884,Colgate,Cleaning,10,15.61,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,33,True,"heart healthy, gluten-free, non-GMO"
Kellogg's Pasta Item 885,Kellogg's,Pasta,6,7.16,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Kellogg's.,True,15.1,12,False,"low fat, low sugar"
Dove Toiletries Item 886,Dove,Toiletries,11,13.84,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Dove.,False,0.0,9,False,"organic, vegan, low fat"
Dove Meat Item 887,Dove,Meat,9,14.1,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Dove.,True,7.0,18,False,"organic, low fat"
Campbell's Snacks Item 888,Campbell's,Snacks,5,8.61,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,True,5.4,32,False,"organic, low fat"
Great Value Condiments Item 889,Great Value,Condiments,3,2.25,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,False,0.0,20,False,high protein
Dove Condiments Item 890,Dove,Condiments,3,19.36,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Dove.,False,0.0,19,False,"low sugar, low fat, organic"
Colgate Bakery Item 891,Colgate,Bakery,7,2.25,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Colgate.,False,0.0,22,False,"low fat, low sugar, vegan"
Nestle Cleaning Item 892,Nestle,Cleaning,10,2.69,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Nestle.,True,11.8,4,False,"high protein, vegan, gluten-free"
Quaker Frozen Item 893,Quaker,Frozen,8,2.14,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Quaker.,False,0.0,19,False,"heart healthy, low sugar"
General Mills Bakery Item 894,General Mills,Bakery,7,14.84,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from General Mills.,False,0.0,28,False,"low sugar, high protein, vegan"
Dove Frozen Item 895,Dove,Frozen,8,21.1,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Dove.,True,11.9,33,False,"low sugar, gluten-free"
Dove Beverages Item 896,Dove,Beverages,4,20.51,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Dove.,False,0.0,20,False,vegan
Quaker Cleaning Item 897,Quaker,Cleaning,10,21.29,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Quaker.,False,0.0,24,False,gluten-free
Kellogg's Pet Food Item 898,Kellogg's,Pet Food,12,12.72,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Kellogg's.,True,19.9,11,False,"gluten-free, high protein"
Heinz Snacks Item 899,Heinz,Snacks,5,2.51,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Heinz.,True,13.0,42,False,"heart healthy, non-GMO, gluten-free"
Quaker Bakery Item 900,Quaker,Bakery,7,8.94,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Quaker.,False,0.0,26,True,"low fat, gluten-free, non-GMO"
Heinz Snacks Item 901,Heinz,Snacks,5,10.38,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Heinz.,False,0.0,50,False,"organic, heart healthy, gluten-free"
Colgate Meat Item 902,Colgate,Meat,9,20.69,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,True,19.5,12,False,low sugar
General Mills Cereal Item 903,General Mills,Cereal,3,22.04,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from General Mills.,False,0.0,9,False,"heart healthy, low fat, non-GMO"
Colgate Pasta Item 904,Colgate,Pasta,6,5.75,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Colgate.,True,22.1,24,False,"low sugar, low fat"
Dove Vegetables Item 905,Dove,Vegetables,1,5.1,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Dove.,True,21.5,17,False,"gluten-free, non-GMO"
